"","display_url","edge_liked_by.count","edge_media_to_caption.edges","owner.id","tags","taken_at_timestamp","Date"
"11","https://scontent-sea1-1.cdninstagram.com/vp/f75bc8e28bdd44409c6f8cb057454305/5D38D5E6/t51.2885-15/e35/54731958_414804065742736_3449912362143031924_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",1097,"[{'node': {'text': 'Little did I know when I was sitting at 4am in late 2016, entering pictures to the international competition College Photographer of the Year. Now I’m holding the latest issue of National Geographic Magazine with our 18 pages story.\n\nWinning CPOY and being given the chance to intern at National Geographic had such a huge impact on me as a person and photographer. Not knowing how many wonderful people, experience and joy it would bring into my life, I came to DC in summer 2017,  pitching a story on Bidibidi in Uganda. Back then I wasn’t even sure what the story would be about but felt that Bidibidi and its people deserved to be shown from different angle, to be seen as something more than just ’one of the world’s largest refugee camps’. I’m so grateful that @jamesbwellford and @roseleen saw a potential in it and gave me the chance to work on this. \nThree storys later, this assignment means such much to me and it’s an honor to be included in the Cities issue next to so many beautiful projects. \nIn about two weeks me and @ninasabina24 will launch a Kickstarter helping the women of Bidibidi exporting their beautifully embroidered bedspreads called milaya. Stay tuned and follow the @milayaproject!'}}]",219007752,"[]",1554222113,2019-04-02 09:21:53
"12","https://scontent-sea1-1.cdninstagram.com/vp/8327d938da8e1f905ed81a19d23dbc86/5D3FB522/t51.2885-15/e35/54731772_2241961026054797_2899943158800025272_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",230,"[{'node': {'text': 'Despite having survived the horrors of war and losing loved ones, the children, youth, and artists of South Sudan living in the Bidibidi refugee settlement have inspired #Artolution with their resilience, their smiles, and more - the way that they care for each other. Their passion to create art is 🔥and this is dance crew LXD, trained by Artolution artist @kj3t! You will not want to miss a single minute - we’re just getting started! With @joelartista @educationaboveall_eaa@unhcruganda #bidibidi #southsudanese #refugeeart #refugeemurals #uganda#streetartafrica #joelartista #artolution #bidibidirefugeesettlement #bidibidirefugeecamp #uganda #refugees #refugeeswelcome #withrefugees #standwithrefugees #unhcruganda #windleuganda#southsudanese #coexistance #southsudan #chimeforchange'}}]",1411707959,"['windleuganda', 'withrefugees', 'bidibidirefugeesettlement', 'refugeeart', 'standwithrefugees', 'southsudan', 'streetartafrica', 'bidibidirefugeecamp', 'southsudanese', 'refugees', 'unhcruganda', 'refugeemurals', 'artolution', 'joelartista', 'chimeforchange', 'uganda', 'refugeeswelcome', 'Artolution', 'bidibidi', 'coexistance']",1553210158,2019-03-21 16:15:58
"13","https://scontent-sea1-1.cdninstagram.com/vp/420686f9d0596ab6ef6e149f9e9a29ae/5D32F86E/t51.2885-15/e35/49452317_369005683943101_5485643409259429112_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",780,"[{'node': {'text': 'After her husband was killed by fellow soldiers who suspected him of being a rebel, Angelina Nyanuba began the week-long walk from South Sudan to Uganda. Her son, Basir, was born shortly after in Bidibidi refugee camp. But her first son, who was staying with her parents when the war broke out, is still in South Sudan. “I’m wondering how he’s doing while I’m here enjoying the peace,” she says.\n\nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas—ornately embroidered sheets that have been passed down for generations. Today, in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers.\n\nThe Milaya Project is a non-profit that will connect South Sudanese women with customers who want to support the traditional artform. A Kickstarter will fund women’s collectives in Bidibidi to expand their businesses and sell embroidered pillowcases, bedspreads, and wall hangings internationally.\n📸 by @noralorek 📝 by @ninasabina24'}}]",10927746654,"[]",1553177036,2019-03-21 07:03:56
"14","https://scontent-sea1-1.cdninstagram.com/vp/745745560cee6ce547b4f5e1512aaed5/5D74BD73/t51.2885-15/e35/53923609_268344427391321_7764727946795624964_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",1297,"[{'node': {'text': 'Jesca Ropan lost her 3-year-old daughter Hellen when fleeing from South Sudan to Uganda. ”When my neighbor was killed I took my two children and started to walk towards the border. We didn’t have any clean water or food and on the second day Hellen died. I was devastated and wanted to go back but I knew I had to continue for my family.” Jesca Ropan, shown with her son Hammond Deniga, is the women’s representative for her village in Bidibidi and working as a caregiver at her children’s school. \nThree years ago the area containing the Bidibidi settlement was a forest in northwestern Uganda. Now it’s a makeshift home for a quarter million refugees who fled the civil war in South Sudan.'}}]",219007752,"[]",1553172356,2019-03-21 05:45:56
"15","https://scontent-sea1-1.cdninstagram.com/vp/330511b9abba925aa49e04b1286b583b/5D4331A2/t51.2885-15/e35/53165341_321577615377861_1698554230271477629_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",2383,"[{'node': {'text': 'In Uganda\'s Bidibidi refugee settlement, Rose Asha Sillah teaches embroidery and farming skills to about 400 women. In her workshop, they sew ""milayas,"" traditional South Sudanese bedsheets with ornate designs. \nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas. Today in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers. Sillah thinks the struggle is worth it. ""Will we spent 10 years crying for South Sudan?"" she asks. ""We need to look forward."" Follow\xa0@milayaproject\xa0for more information on how to support these women. This story appears in the\xa0April 2019\xa0issue of\xa0National Geographic\xa0magazine.'}}]",219007752,"[]",1552842430,2019-03-17 10:07:10
"16","https://scontent-sea1-1.cdninstagram.com/vp/1569195538380b2dbf3510a44fed8628/5D539AD0/t51.2885-15/e35/54511670_321079571789857_2831172450595639202_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",918,"[{'node': {'text': 'Unia Ataya represents the women of Zone 5 on the refugee council, where relief workers confer with camp leaders about residents’ concerns. In South Sudan she was a social worker. “The biggest challenges I hear of,” she says, “are all connected to giving birth.” Three years ago the area containing the Bidibidi settlement was a forest in northwestern Uganda. Now it’s a makeshift home for a quarter million refugees from South Sudan. \nThis story appears in the\xa0April 2019\xa0issue of\xa0National Geographic\xa0magazine.'}}]",219007752,"[]",1552644969,2019-03-15 03:16:09
"17","https://scontent-sea1-1.cdninstagram.com/vp/824e0d87123b80c56507ad8bc3f0c93b/5D385923/t51.2885-15/e35/50722784_368234017350714_5739764493303216972_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",503,"[{'node': {'text': 'Rebecca Ameri once fought for South Sudanese independence alongside other female soldiers. The wars since have taken her brother, her husband, and six of her 12 children. Now, at 75 years old, she’s a refugee again. When her grandchildren started being bullied in school for their tribal affiliation, she sold some of her food rations to pay for their private education in a town outside Bidibidi refugee camp.\n\nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas—ornately embroidered sheets that have been passed down for generations. Today, in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers.\n\nThe Milaya Project is a non-profit that will connect South Sudanese women with customers who want to support the traditional artform. A Kickstarter will fund women’s collectives in Bidibidi to expand their businesses and sell embroidered pillowcases, bedspreads, and wall hangings internationally.\n📸 by @noralorek 📝 by @ninasabina24'}}]",10927746654,"[]",1552588607,2019-03-14 11:36:47
"18","https://scontent-sea1-1.cdninstagram.com/vp/d69d1b34d49fb23d99892ce65eda8013/5D73E07C/t51.2885-15/e35/s1080x1080/53165342_402204630510909_4969415694863316674_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",257,"[{'node': {'text': '""My name is Stephan Ongoro, but call me Spike. I\'m from Juba, South Sudan, and I\'ve been in Bidibidi since 2017. I joined WFP Storytellers because I’m inspired to learn photography and making videos. I want to tell stories about what happens in my community."" .\n📸 Spike capturing photos of dancers from the Otuho community, a South Sudanese tribe, as they perform a traditional wedding ceremony dance 🎊\n.\n📸 Hugh Rutherford\n📸 WFP Storyteller/ Spike Ongoro\n.\n#refugees #refugeestories #everydayrefugees #photography #skills #wedding #uganda #southsudan'}}]",3318255010,"['southsudan', 'skills', 'refugees', 'everydayrefugees', 'photography', 'wedding', 'uganda', 'refugeestories']",1552571711,2019-03-14 06:55:11
"19","https://scontent-sea1-1.cdninstagram.com/vp/72ab4b4419f93447669faed0a222bdec/5D3128C6/t51.2885-15/e35/53366356_626638791095120_8670023060231168253_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",1030,"[{'node': {'text': 'Our new @natgeo story is online! Three years ago the area containing the Bidibidi settlement was a forest in northwestern Uganda. Now it’s a makeshift home for a quarter million refugees from South Sudan.\n\nHere markets become lively meeting places after dark. Kennedy Lemmy, a 22-year-old from South Sudan, sells items like bread, diapers, and soda thanks to a national policy that allows refugees to work.\n\nIn Uganda, under one of the world’s most progressive policies, those who’ve fled civil war in South Sudan can live, farm, and work freely. Here, Bidibidi’s future is discussed at the highest levels of government and the international community. The goal: To build a livable city out of a refugee camp, one that might endure even if the refugees can return home someday.\n\nCheck the link in my bio for the Bidibidi piece that @ninasabina24 and I worked on last year. This story appears in the\xa0April 2019\xa0issue of\xa0National Geographic magazine.'}}]",219007752,"[]",1552558016,2019-03-14 03:06:56
"20","https://scontent-sea1-1.cdninstagram.com/vp/340bf544fb045537a57ec5fd59996b8c/5D3D0F9E/t51.2885-15/e35/s1080x1080/51895365_175362196786420_5663539211416198781_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",227,"[{'node': {'text': '“This is Betty Dawa, I took her photo when I was going around the Bidi Bidi camp. Betty was very happy and interested in the Storytellers project, so she told me her story as I sat down to take her photo.\nThe world has been tough on her recently. She’s been taking care of her five children alone since her husband is still in South Sudan. But Betty runs her own business to provide for them! She also thanked WFP for the food she receives to help her feed her children.” - WFP Storyteller Thomas Moga.\n.\n\nThomas’s encounters in this training encouraged him to keep taking photos and videos to share people’s stories with the world! 📸\n#refugeestories #refugees #storytime #storytelling #storyteller #skills #photography #citizenjournalist'}}]",3318255010,"['skills', 'refugees', 'photography', 'storytime', 'storyteller', 'citizenjournalist', 'refugeestories', 'storytelling']",1552486042,2019-03-13 07:07:22
"21","https://scontent-sea1-1.cdninstagram.com/vp/1e33238017b0cab19e67a5e10cf3248c/5D53719F/t51.2885-15/e35/52797629_2303613266580549_7049612001827390525_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",809,"[{'node': {'text': 'After school, 18-year-old Florence Dusman helps her mother cook for her 17-person family and then does her homework. She loves biology and wants to become a nurse. “I really want to study in a city later on,” she says. “It doesn’t matter where, as long as I’m able to work in South Sudan later.” The civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas—ornately embroidered sheets that have been passed down for generations. Today, in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers.\n\nThe Milaya Project is a non-profit that will connect South Sudanese women with customers who want to support the traditional artform. A Kickstarter will fund women’s collectives in Bidibidi to expand their businesses and sell embroidered pillowcases, bedspreads, and wall hangings internationally.\n📸 by @noralorek 📝 by @ninasabina24'}}]",10927746654,"[]",1552419162,2019-03-12 12:32:42
"22","https://scontent-sea1-1.cdninstagram.com/vp/8aaf516f76dd02079b62e6b0b49513da/5D772795/t51.2885-15/e35/52097314_300508763972365_3868822826214507165_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",985,"[{'node': {'text': '”In South Sudan people came at night, knocking doors and asking if your husband was home,” says Esther Pond, holding her seven-month-old daughter, Emmason Gift. “If he was they would kill him and many women were raped. So after hearing all these stories I had to leave.” The civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas—ornately embroidered sheets that have been passed down for generations. Today, in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers.\n\nThe Milaya Project is a non-profit that will connect South Sudanese women with customers who want to support the traditional artform. A Kickstarter will fund women’s collectives in Bidibidi to expand their businesses and sell embroidered pillowcases, bedspreads, and wall hangings internationally.\u2028📸 by @noralorek 📝 by @ninasabina24'}}]",10927746654,"[]",1552059642,2019-03-08 07:40:42
"23","https://scontent-sea1-1.cdninstagram.com/vp/5289042d714dd0c900cfc1868804b265/5D2FA2F5/t51.2885-15/e35/52438875_316518212400816_1579963918459988716_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",571,"[{'node': {'text': 'A seven-day walk brought Joyce Sadia from her village in South Sudan to the Ugandan border. “I felt happy to leave the gunshots and slaughtering behind me,” she recalls. Now Joyce, seen here surrounded by her children and nephews, helps run a women’s group that makes milayas and sells them outside of Bidibidi refugee camp.\n\nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas—ornately embroidered sheets that have been passed down for generations. Today, in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers.\n\nThe Milaya Project is a non-profit that will connect South Sudanese women with customers who want to support the traditional artform. A Kickstarter will fund women’s collectives in Bidibidi to expand their businesses and sell embroidered pillowcases, bedspreads, and wall hangings internationally.\u2028📸 by @noralorek 📝 by @ninasabina24'}}]",10927746654,"[]",1551971158,2019-03-07 07:05:58
"24","https://scontent-sea1-1.cdninstagram.com/vp/856361cd577f4f9154dc02e1f807a6bb/5D765897/t51.2885-15/e35/53543365_181614292810308_7180644324776360122_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",535,"[{'node': {'text': 'Grace Monia lives with a foster mom after she was separated from her parents while they fled their village in South Sudan. Nobody has seen or heard from them since.\n\nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas—ornately embroidered sheets that have been passed down for generations. Today, in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers.\n\nThe Milaya Project is a non-profit that will connect South Sudanese women with customers who want to support the traditional artform. A Kickstarter will fund women’s collectives in Bidibidi to expand their businesses and sell embroidered pillowcases, bedspreads, and wall hangings internationally.\u2028📸 by @noralorek 📝 by @ninasabina24'}}]",10927746654,"[]",1551897014,2019-03-06 10:30:14
"25","https://scontent-sea1-1.cdninstagram.com/vp/2996380383bbf876dacc7f08c90e253b/5D48A7C5/t51.2885-15/e35/51654874_617653421997297_8167154561527051127_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",295,"[{'node': {'text': 'Lea Kadi, 67, can often be found sitting selling coffee in the shadow of her house. In South Sudan, she worked as a midwife for 35 years. Now, with a handful of customers in the neighborhood, she makes less than one dollar a week.\n\nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas—ornately embroidered sheets that have been passed down for generations. Today, in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers.\n\nThe Milaya Project is a non-profit that will connect South Sudanese women with customers who want to support the traditional artform. A Kickstarter will fund women’s collectives in Bidibidi to expand their businesses and sell embroidered pillowcases, bedspreads, and wall hangings internationally.\u2028Photo by @noralorek text by @ninasabina24'}}]",10927746654,"[]",1551460508,2019-03-01 09:15:08
"26","https://scontent-sea1-1.cdninstagram.com/vp/3afe85e738a0482247d55d12797c4cd4/5D738E7D/t51.2885-15/e35/51604807_2077585329198830_4264143631612657084_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",259,"[{'node': {'text': 'In wartime Juba, Hadia Michael, who made this milaya, lived to a soundtrack of gunshots. After a bomb flattened her neighbor’s house and scattered dead bodies in the street, she took her three children and fled to Uganda. After two years in Bidibidi she got malaria and couldn’t afford treatment. “When South Sudan became independent we were very hopeful so it’s painful to see what happened,” she said before she died. “I hope that we can go back home and live in peace.” Instead, her family and friends took her body back to South Sudan and buried her at home.\n\nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas—ornately embroidered sheets that have been passed down for generations. Today, in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers.\n\nThe Milaya Project is a non-profit that will connect South Sudanese women with customers who want to support the traditional artform. A Kickstarter will fund women’s collectives in Bidibidi to expand their businesses and sell embroidered pillowcases, bedspreads, and wall hangings internationally.\u2028Photo by @noralorek text by @ninasabina24'}}]",10927746654,"[]",1551297351,2019-02-27 11:55:51
"27","https://scontent-sea1-1.cdninstagram.com/vp/67914c1971e8087b6a0e9f1af715566c/5D74899B/t51.2885-15/e35/51594040_430402331034281_7520259475366257299_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",350,"[{'node': {'text': 'Viola Kide was in Juba when war broke out. She began walking, only stopping two weeks later when she reached the border with Uganda. She still doesn’t know whether her mother, father, and brother managed to escape. Framed by her aunt, Elisabeth, and cousin, Joyce, Viola stands in front of her milaya in Bidibidi.\n\nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas—ornately embroidered sheets that have been passed down for generations. Today, in Bidibidi, the second largest refugee camp in the world, milayas are still being sewn. But there are few customers.\n\nThe Milaya Project is a non-profit that will connect South Sudanese women with customers who want to support the traditional artform. A Kickstarter will fund women’s collectives in Bidibidi to expand their businesses and sell embroidered pillowcases, bedspreads, and wall hangings internationally.\u2028Photo by @noralorek text by @ninasabina24'}}]",10927746654,"[]",1550998059,2019-02-24 00:47:39
"28","https://scontent-sea1-1.cdninstagram.com/vp/2bed5914066a3dd0711932efe277fee1/5D39E32D/t51.2885-15/e35/51591444_345059959551309_7982364894645154171_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com",2207,"[{'node': {'text': '#natgeo100contest \nToday we’re celebrating that @natgeo hit 100 million followers! This photo contest is for all of you who always wanted to see your picture on @natgeo. Post your most Nat Geo-inspired photo to your feed using the hashtag\xa0#natgeo100contest. The top 10 photos will be posted on @natgeo and one grand-prize winner will win a Nat Geo photo safari trip to Tanzania. Good luck! \nSummer 2017 I was an intern at @natgeo, finally out on assignment and standing in Bidibidi Refugee Settlement, surrounded by children eager to show me their toys made out of clay. One of them was the 8-years-old Julius Caesar who made this wonderful phone.\nHe got a print of the phone picture later that summer but I wish I could show him how many people have been able to see it on the @natgeo account and in the stories they published from Bidibidi. I’m sure he’d be glad and proud to see how many people he reminded of their childhood.'}}]",219007752,"['natgeo100contest']",1550590661,2019-02-19 07:37:41
